#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'F','DDDCF7','Silent 2 Targa','I-BXXX','PT','Y','Y'
'F','DDDCFC','Unknown','','','Y','Y'
'F','DDDD03','Discus 2cT','G-CKOK','X9','Y','Y'
'F','DDDD05','Libelle Std','F-CELC','OC','Y','Y'
'F','DDDD10','Mosquito','G-CJTW','M17','Y','Y'
'F','DDDD11','Unknown','','','Y','Y'
'F','DDDD12','Unknown','','','Y','Y'
'F','DDDD1A','Libelle Std','D-0176','DC','Y','Y'
'F','DDDD1C','LS-4','D-3609','OS','Y','Y'
'F','DDDD1E','Discus t','G-DHKL','919','Y','Y'
'F','DDDD1F','LS-8 18','G-LSKV','KV','Y','Y'
'F','DDDD21','ASW-27','D-1427','LEO','Y','Y'
'F','DDDD23','Marianne','FCGMX','MX','Y','Y'
'F','DDDD25','LS-4','','jw2','Y','Y'
'F','DDDD27','ASW-24','PH-1451','ZH','Y','Y'
'F','DDDD28','ASW-19','D-6711','WA','Y','Y'
'F','DDDD2D','LS-8','OH-945','T8','Y','Y'
'F','DDDD2E','LS-1 f','D-2760','LL','Y','Y'
'F','DDDD2F','Duo Discus t','G-JIFI','620','Y','Y'
'F','DDDD42','ASH-26 E','D-KFOX','OX','Y','Y'
'F','DDDD43','Ventus','G-CJGF','391','Y','Y'
'F','DDDD47','Libelle Std','F-CEBC','716','Y','Y'
'F','DDDD4A','Crystal','F-CBCI','1E','Y','Y'
'F','DDDD4B','LS-8 18','F-CHML','KL','Y','Y'
'F','DDDD4C','Pilatus B4','G-DCSP','CSP','Y','Y'
'F','DDDD4D','Ventus 2cxT','D-KHWL','OWL','Y','Y'
'F','DDDD4F','Astir Jeans','OH-591','TE','Y','Y'
'F','DDDD53','LS-4','OH-971','TX','Y','Y'
'F','DDDD54','Slingsby Skylark 3F','BUT','','Y','Y'
'F','DDDD55','SF-28','EC-DKJ','KJ','Y','Y'
'F','DDDD5A','DG-300','SE-UFS','TK','Y','Y'
'F','DDDD5C','alliance 34','F-CJBI','','Y','Y'
'F','DDDD5D','Pegase','F-CHKD','KD','Y','Y'
'F','DDDD5E','SF-28','F-CFJG','','Y','Y'
'F','DDDD5F','Ka-6 e','F-CEAO','AO','Y','Y'
'F','DDDD78','Ventus 2bx','F-CGVL','VL','Y','Y'
'F','DDDDC1','EB 28','D-KBBF','BF','Y','Y'
'F','DDDDC5','DG-400','OY-LXN','DG','Y','Y'
'F','DDDDC6','DG-1000 T','PH-1525','HD','Y','Y'
'F','DDDDC7','Nimbus 4DM','PH-1153','4P','Y','Y'
'F','DDDDCA','ASG-29','D-2915','ZA','Y','Y'
'F','DDDDDB','LS-10','D-KLLS','LS','Y','Y'
'F','DDDDDC','ASW-27','SE-UTO','TO','Y','Y'
'F','DDDDDD','ASH-31 MI','D-KBRC','RC','Y','Y'
'F','DDDDDF','Discus 2t','','TP','Y','Y'
'F','DDDDEF','DG-600','G-CFPW','606','Y','Y'
'F','DDDDFA','Ventus 2CX','HB-3421','3L','Y','Y'
'F','DDDDFF','LS-8','SE-UNT','NT','Y','Y'
'F','DDDE00','DG-1000','D-KYGG','GG','Y','Y'
'F','DDDE02','DG-808 C','D-KDEL','NL','Y','Y'
'F','DDDE03','ASG-29','G-CRJW','W8','Y','Y'
'F','DDDE04','Discus','G-CJLC','R10','Y','Y'
'F','DDDE08','DG-1000 T','OY-XFB','FB','Y','Y'
'F','DDDE1A','Antares 18 T','D-KGZZ','37','Y','Y'
'F','DDDE1B','DG-808 C','G-EEZO','ZO','Y','Y'
'F','DDDE1C','Discus t','SE-UNA','NA','Y','Y'
'F','DDDE20','ASW-19','SE-TVS','V9','Y','Y'
'F','DDDE21','Ventus 2','D-8520','IR','Y','Y'
'F','DDDE25','Duo Discus xlt','G-CGJB','GJB','Y','Y'
'F','DDDE27','HPH 304S Shark','OK-0999','66','Y','Y'
'F','DDDE2F','DG-808 C','OY-OTX','OT','Y','Y'
'F','DDDE35','LS-8','OY-SEX','SE','Y','Y'
'F','DDDE3B','Discus 2cT','D-KUXS','F2','Y','Y'
'F','DDDE3C','DG-1000','','89','Y','Y'
'F','DDDE40','Ventus 2cxT','D-KADZ','DZ','Y','Y'
'F','DDDE42','Discus','OY-XVX','VX','Y','Y'
'F','DDDE43','LS-4','5484','YL','Y','Y'
'F','DDDE45','LS-8 18','G-CJDE','A10','Y','Y'
'F','DDDE4E','LS-8 18','OK-0818','FX','Y','Y'
'F','DDDE53','Nimbus 4D','F-CPIC','PIC','Y','Y'
'F','DDDE5E','ASG-29E','G-NYNE','9','Y','Y'
'F','DDDE63','ASW-27','D-2781','Z9','Y','Y'
'F','DDDE65','ASW-27','HB-3240','2B','Y','Y'
'F','DDDE72','LS-8','OK-0808','W8','Y','Y'
'F','DDDE74','Ventus 2cxM','OH-968','2W','Y','Y'
'F','DDDE78','HPH 304S Shark','OK-6767','TH','Y','Y'
'F','DDDE79','Ventus 2cM','CC-PRV','RV','Y','Y'
'F','DDDE80','HPH 304C','OK-4114','LU','Y','Y'
'F','DDDE86','EB 28','DKOOL','13','Y','Y'
'F','DDDE87','DG-1000','F-COLI','S15','Y','Y'
'F','DDDE8F','DG-800','HB-3286','MJ','Y','Y'
'F','DDDE96','Ventus 2CXa','D-6164','DID','Y','Y'
'F','DDDE97','Duo Discus xlt','PH-1502','K9','Y','Y'
'F','DDDE98','DG-300','S5-3055','CE','Y','Y'
'F','DDDE9A','DG-808 C','OY-JXK','DD','Y','Y'
'F','DDDEA4','ASG-29E','G-XXIX','630','Y','Y'
'F','DDDEA7','Taurus','F-JROJ','OJ','Y','Y'
'F','DDDEA9','ASG-29E','D-KGGN','GN','Y','Y'
'F','DDDEAA','L-Spatz III','D-1389','','Y','Y'
'F','DDDEB5','ASW-24','HB-2315','AS','Y','Y'
'F','DDDEBD','Duo Discus xlt','F-CPLN','LN','Y','Y'
'F','DDDECC','LS-4','HB-1551','N4','Y','Y'
'F','DDDECD','Ventus 2ct','OY-XSW','SW','Y','Y'
'F','DDDED7','ASG-29E','D-KLOE','CT','Y','Y'
'F','DDDEDC','ASH-25 EB','SE-UXX','XXL','Y','Y'
'F','DDDEE0','Duo Discus xlt','OY-HXD','HD','Y','Y'
'F','DDDEE9','Ventus cM','PH-891','EG','Y','Y'
'F','DDDEEB','Ventus 2CXa','D-9886','2X','Y','Y'
'F','DDDEED','ASH-25','D-KNBF','','Y','Y'
'F','DDDEEE','ASG-29E','OH-975','WS','Y','Y'
'F','DDDEF1','Ventus','D-6065','G6','Y','Y'
'F','DDDEF3','DG-1000','D-0905','05','Y','Y'
'F','DDDEF8','Stemme S-10','HB2378','','Y','Y'
'F','DDDEF9','LAK-17 AT','SE-ULL','2W','Y','Y'
'F','DDDEFB','Duo Discus xlt','PH-1489','GO3','Y','Y'
'F','DDDEFF','A380','OY-SXA','2C','Y','Y'
'F','DDDF02','Ventus 2ct','','MM','Y','Y'
'F','DDDF04','Ventus 2ct','F-CIJD','74','Y','Y'
'F','DDDF1B','','','','N','Y'
'F','DDDF2F','ASH-25','F-CKN','28','Y','Y'
'F','DDDF31','LS-1 f','','iBX','Y','Y'
'F','DDDF33','Janus CM','D-KABO','SJ','Y','Y'
'F','DDDF35','Ventus 2','D-3107','O9','Y','Y'
'F','DDDF36','ASH-26 E','D-KXXH','XH','Y','Y'
'F','DDDF5A','Discus 2cT','D-KWIX','IX','Y','Y'
'F','DDDF5D','Pegase','D-1095','V5','Y','Y'
'F','DDDF62','ASG-29E','D-KVSA','3L','Y','Y'
'F','DDDF65','ASW-28t','D-KBPM','AB','Y','Y'
'F','DDDF68','Ventus 2ct','D-KTRT','Z9','Y','Y'
'F','DDDF6A','DG-808 B','D-KSOB','OB','Y','Y'
'F','DDDF6B','DG-808 B','D-KWBE','LK','Y','Y'
'F','DDDF6F','ASG-29E','D-KXSA','29','Y','Y'
'F','DDDF73','ASG-29E','G-CLES','AB','Y','Y'
'F','DDDF78','Antares 20 E','D-KAWK','','Y','Y'
'F','DDDF7A','DG-808 B','D-KIWA','WA','Y','Y'
'F','DDDF86','DG-303','OE-5634','3M','Y','Y'
'F','DDDF89','Ventus 2','D-4363','WB','Y','Y'
'F','DDDF8E','ASG-29E','F-CJER','AC','Y','Y'
'F','DDDF9D','ASG-29E','NOG_SW','SW','Y','Y'
'F','DDDFA1','alliance 34','','PYL','Y','Y'
'F','DDDFA7','Discus 2','D-4422','ZF','Y','Y'
'F','DDDFAC','ASH-31 MI','D-KLVB','JOY','Y','Y'
'F','DDDFAE','Arcus E','F-CJAF','AF','Y','Y'
'F','DDDFB8','Arcus T','NOG_A1','A1','Y','Y'
'F','DDDFBE','Discus 2cT','D-KEAP','A2','Y','Y'
'F','DDDFC1','Duo Discus xlt','D-KMRF','RF','Y','Y'
'F','DDDFCF','Arcus T','D-4336','BY','Y','Y'
'F','DDDFD6','DG-505','D-KRIT','IT','Y','Y'
'F','DDDFE6','ASG-29E','G-ZSIX','Z6','Y','Y'
'F','DDDFF0','ASG-29E','GKUGG','SG9','Y','Y'
'F','DDDFF3','ASH-31 MI','G-XASH','A31','Y','Y'
'F','DDE006','DG-808 C','HB-2442','IK','Y','Y'
'F','DDE008','Taurus','F-JVAO','S2','Y','Y'
'F','DDE011','SZD-55','SP-3637','SD','Y','Y'
'F','DDE014','Cirrus Std','D-5698','PV','Y','Y'
'F','DDE01E','ASW-27','D-2787','27B','Y','Y'
'F','DDE026','JS-1 B Revelation','ZS-GDE','FA','Y','Y'
'F','DDE02E','Duo Discus xlt','D-KIXL','XL','Y','Y'
'F','DDE032','Discus 2cT','D-KEMC','MC','Y','Y'
'F','DDE1A8','ASK-21','OH-543','TIY','Y','Y'
'F','DDE1A9','Astir CS','G-CKCP','NG1','Y','Y'
'F','DDE1AB','ASK-23','OH-704','TC','Y','Y'
'F','DDE1AC','Twin Astir I','G-CJWM','T12','Y','Y'
'F','DDE1AD','Pegase','OH-681','H','Y','Y'
'F','DDE1AE','Duo Discus','OH-1005','TLK','Y','Y'
'F','DDE1B3','ASK-21','G-CKDF','N7','Y','Y'
'F','DDE1B5','ASK-21','G-DECW','ECW','Y','Y'
'F','DDE1BB','Jodel D140','DO','DO','Y','Y'
'F','DDE1C3','Jodel D140','XZ','XZ','Y','Y'
'F','DDE1C4','Pegase','B244','244','Y','Y'
'F','DDE1C5','Jodel D140','BG','BG','Y','Y'
'F','DDE1C6','Pegase Trainer','F-UMDI','319','Y','Y'
'F','DDE1CA','Jodel D140','F-SDXO','XO','Y','Y'
'F','DDE1D4','Marianne','Z94','Z94','Y','Y'
'F','DDE1D5','Jodel D140','XV','XV','Y','Y'
'F','DDE1DA','WT9 Dynamic','F-JUFF','B','Y','Y'
'F','DDE1DC','ASW-20','X56','X56','Y','Y'
'F','DDE1DE','Pegase','B492','492','Y','Y'
'F','DDE1DF','Marianne','F-UMDL','Z97','Y','Y'
'F','DDE1E0','Pegase Trainer','F-UMDH','322','Y','Y'
'F','DDE1E1','Pegase','F-UMDD','449','Y','Y'
'F','DDE1E8','Pegase','B451','451','Y','Y'
'F','DDE1EE','Pegase','F-SDXK','B62','Y','Y'
'F','DDE1EF','Jodel D140','F-SDXA','XA','Y','Y'
'F','DDE1F4','Jodel D140','XM','XM','Y','Y'
'F','DDE1FC','DG-1000','G-CKKV','4','Y','Y'
'F','DDE1FD','DG-800','D-1897','18','Y','Y'
'F','DDE1FE','HK36 Super Dimona','F-TFUW','UW','Y','Y'
'F','DDE200','DG-200','G-DEDM','EDM','Y','Y'
'F','DDE202','Jodel D140','XT','XT','Y','Y'
'F','DDE204','Jodel D140','XE','XE','Y','Y'
'F','DDE209','Jodel D140','UO','UO','Y','Y'
'F','DDE20E','DG-300','D-0118','TC','Y','Y'
'F','DDE211','Pegase','B448','448','Y','Y'
'F','DDE212','Jodel D140','XH','XH','Y','Y'
'F','DDE213','Pegase','PH-731','WY','Y','Y'
'F','DDE217','Pegase','F-CHEJ','EJ','Y','Y'
'F','DDE21A','Marianne','F-UMDV','Z55','Y','Y'
'F','DDE21D','HPH 304S Shark','G-HPJT','JT','Y','Y'
'F','DDE21E','ASW-20','G-DELU','LU','Y','Y'
'F','DDE21F','Slingsby Vega 15m','G-BGCB','EML','Y','Y'
'F','DDE220','Cirrus Std','SE-ULN','Z4','Y','Y'
'F','DDE222','LS-4','SE-UFA','G8','Y','Y'
'F','DDE225','ASK-21','SE-TZY','ZY','Y','Y'
'F','DDE226','Ventus 2','OH-927','TD','Y','Y'
'F','DDE22C','ASW-20','G-CHGW','HGW','Y','Y'
'F','DDE22E','DG-505','','KHC','Y','Y'
'F','DDE235','Slingsby Skylark 4','844','BBT','Y','Y'
'F','DDE236','LS-8 st 18','D-KHIT','8E','Y','Y'
'F','DDE23D','ASK-23','D-3083','83','Y','Y'
'F','DDE23F','DG-100','SE-ULH','ULH','Y','Y'
'F','DDE242','Astir Club','D-6628','IEB','Y','Y'
'F','DDE245','ASW-15','G-CJRE','RS','Y','Y'
'F','DDE24A','Discus','SE-UIV','IV','Y','Y'
'F','DDE24B','JP 15/34','F-CRJB','JB','Y','Y'
'F','DDE24D','ASW-27','G-CJOV','J1M','Y','Y'
'F','DDE253','ASK-21','D-6654','','Y','Y'
'F','DDE257','SZD-51 Junior','G-CLJK','LJK','Y','Y'
'F','DDE258','ASG-29E','SE-UVZ','VZ','Y','Y'
'F','DDE260','ASH-25','','66','Y','Y'
'F','DDE264','ASW-20','F-CGKS','WE','Y','Y'
'F','DDE267','ASK-21','F-COCA','','Y','Y'
'F','DDE26C','Janus Ce','F-CBYY','2Y','Y','Y'
'F','DDE26F','LS-4 W','F-CEIQ','RM','Y','Y'
'F','DDE272','ASK-21','G-CJKO','R20','Y','Y'
'F','DDE274','SF-25','D-KAJC','JC','Y','Y'
'F','DDE276','Ka-8','F-CERG','RG','Y','Y'
'F','DDE278','ASH-25','F-CHRJ','','Y','Y'
'F','DDE27C','WA30 Bijave','F-CDMT','','Y','Y'
'F','DDE27D','C30S Edelweiss','F-CIGL','','Y','Y'
'F','DDE281','LS-4','PH-1282','GO5','Y','Y'
'F','DDE286','DG-100','OO-YMF','MF','Y','Y'
'F','DDE289','DG-1000','SE-UNP','NP','Y','Y'
'F','DDE28E','SZD-51 Junior','PH-1373','GO7','Y','Y'
'F','DDE28F','SZD-51 Junior','PH-1372','GO6','Y','Y'
'F','DDE290','LS-4','PH-790','GO4','Y','Y'
'F','DDE292','Pegase','F-CFXF','','Y','Y'
'F','DDE293','LS-6','SE-UJP','JP','Y','Y'
'F','DDE294','ASK-21','SE-UTL','TL','Y','Y'
'F','DDE2A2','ASK-21','G-DERJ','R35','Y','Y'
'F','DDE2A6','Libelle Std','G-DHAA','263','Y','Y'
'F','DDE2AC','Duo Discus xlt','SE-URS','RS','Y','Y'
'F','DDE2B1','Ventus bT','D-KBIM','PB','Y','Y'
'F','DDE2BC','Ventus','OY-SIX','N6','Y','Y'
'F','DDE2BE','ASW-20','OY-XPE','PE','Y','Y'
'F','DDE2CA','Discus','OY-JGX','HY','Y','Y'
'F','DDE2CC','Duo Discus t','OY-PXF','P2','Y','Y'
'F','DDE2CD','Janus B','F-CPQC','BT','Y','Y'
'F','DDE2CF','ASK-13','F-CPQA','QA','Y','Y'
'F','DDE2D1','SZD-51 Junior','OY-PKX','P4','Y','Y'
'F','DDE2D2','Discus 2','F-CISM','BO','Y','Y'
'F','DDE2D3','H36 Dimona','OY-XUH','UH','Y','Y'
'F','DDE2D6','LS-4','PH-1219','FX','Y','Y'
'F','DDE2D7','LS-4','PH-1079','FV','Y','Y'
'F','DDE2D8','SZD-51 Junior','OY-ZWX','ZW','Y','Y'
'F','DDE2D9','Duo Discus xlt','D-KSDD','DD','Y','Y'
'F','DDE2DA','Ventus 2ct','G-CKDO','808','Y','Y'
'F','DDE2E1','DG-300','OY-SLX','AR','Y','Y'
'F','DDE2E3','LS-7','G-CFVH','246','Y','Y'
'F','DDE2E4','Pegase','G-CFCB','FCB','Y','Y'
'F','DDE2E7','Ka-6 cr','OH-239','O6','Y','Y'
'F','DDE2E8','ASK-23','OY-XVB','M4','Y','Y'
'F','DDE2EB','ASK-21','OY-XPL','PL','Y','Y'
'F','DDE2ED','Duo Discus','D-4108','KD','Y','Y'
'F','DDE2F4','Duo Discus','S5-7141','CG','Y','Y'
'F','DDE2F5','Ka-6 cr','D-6471','7K','Y','Y'
'F','DDE2F6','DG-303','G-CJDV','','Y','Y'
'F','DDE2F7','LS-7','G-CFYB','FYB','Y','Y'
'F','DDE2F9','LS-6 18','G-CHEW','486','Y','Y'
'F','DDE2FC','Duo Discus','G-CHNF','315','Y','Y'
'F','DDE301','LS-8 18','F-CVOA','OA','Y','Y'
'F','DDE302','SZD-59 Acro','SE-UVJ','J-G','Y','Y'
'F','DDE303','ASW-19','','Q5','Y','Y'
'F','DDE304','Astir Jeans','EC-HKB','W2','Y','Y'
'F','DDE305','Astir CS','EC-IBF','AB','Y','Y'
'F','DDE306','Pegase','SE-UNN','T1','Y','Y'
'F','DDE308','WA22 Super-Javelot','F-CCZX','ZX','Y','Y'
'F','DDE30C','LAK-17 BT','D-KYLJ','Zeu','Y','Y'
'F','DDE30D','Towplane','F-JUXF','XF','Y','Y'
'F','DDE310','Ikarus C42 B','F-JJKD','KD','Y','Y'
'F','DDE313','Janus CM','F-CGQI','QI','Y','Y'
'F','DDE314','SF-28','F-CEYS','YS','Y','Y'
'F','DDE31B','DG-200','D-6646','1Z','Y','Y'
'F','DDE32A','Astir Jeans','F-CFCE','R17','Y','Y'
'F','DDE337','Pilatus B4','G-DCUB','CUB','Y','Y'
'F','DDE339','Slingsby Vega 15m','G-DEGT','EGT','Y','Y'
'F','DDE33B','LS-4','G-DEKV','EKV','Y','Y'
'F','DDE340','ASW-19','F-CERM','','Y','Y'
'F','DDE346','ASW-20','634','634','Y','Y'
'F','DDE347','SZD-51 Junior','OH-744','O2','Y','Y'
'F','DDE349','SF-25','F-CHCJ','','Y','Y'
'F','DDE34D','Kestrel','','L33','Y','Y'
'F','DDE34E','Ventus','D-5063','45','Y','Y'
'F','DDE356','Discus t','G-SANT','SC','Y','Y'
'F','DDE361','LS-4','D-1899','FP','Y','Y'
'F','DDE365','LS-7','G-CFUV','194','Y','Y'
'F','DDE366','ASK-21','D-3929','FC','Y','Y'
'F','DDE36E','ASW-20','GDGKB','GKB','Y','Y'
'F','DDE36F','LS-7','G-EUFO','FVQ','Y','Y'
'F','DDE373','','','','Y','N'
'F','DDE37B','Libelle Club','G-DDBP','551','Y','Y'
'F','DDE384','Janus C','G-DEOW','383','Y','Y'
'F','DDE38A','Pegase','G-CHDD','591','Y','Y'
'F','DDE392','Discus t','G-CJWK','722','Y','Y'
'F','DDE393','Ventus bT','G-CKJB','KJB','Y','Y'
'F','DDE395','Libelle Std','','TP','Y','Y'
'F','DDE39D','Marianne','F-CGTN','TN','Y','Y'
'F','DDE39E','LS-4','D-2922','O3','Y','Y'
'F','DDE3A3','Avro Vulcan','G-DFEX','LU','Y','Y'
'F','DDE3AB','Discus','G-CHPX','693','Y','Y'
'F','DDE3AF','LS-6 18','D-2584','HW','Y','Y'
'F','DDE3B5','Astir CS-77','G-CJKW','JKW','Y','Y'
'F','DDE3B7','ASW-20','','751','Y','Y'
'F','DDE3BE','Ka-6 cr','G-DBNH','BNH','Y','Y'
'F','DDE3C3','Pegase','','369','Y','Y'
'F','DDE3C4','DG-300','OH-926','O5','Y','Y'
'F','DDE3C6','Astir CS','G-CFEF','FEF','Y','Y'
'F','DDE3CF','SF-25','G-SACN','CN','Y','Y'
'F','DDE3D0','Pegase','OM-1725','J2','Y','Y'
'F','DDE3D8','Jodel D140','F-UGBA','BA','Y','Y'
'F','DDE3DA','SZD-50 Puchacz','G-CKAN','KAN','Y','Y'
'F','DDE3DB','DG-300','PH-752','MT','Y','Y'
'F','DDE3DC','SZD-50 Puchacz','G-MRVN','VN','Y','Y'
'F','DDE3DE','SZD-50 Puchacz','G-CFUY','FUY','Y','Y'
'F','DDE3E1','Discus 2','HA-4514','HAL','Y','Y'
'F','DDE3E3','','','','N','N'
'F','DDE3E5','DG-600','D-KILM','JP','Y','Y'
'F','DDE3E7','SZD-51 Junior','G-CFFY','FFY','Y','Y'
'F','DDE3E8','ASK-21','G-CGBB','GBB','Y','Y'
'F','DDE3EA','LS-3','OY-XKP','X5','Y','Y'
'F','DDE3EC','Pegase','F-CHGX','S8','Y','Y'
'F','DDE3EE','Janus A','D-6272','J08','Y','Y'
'F','DDE3EF','DG-200','D6221','SC','Y','Y'
'F','DDE3F0','SZD-48-3 Jantar Std 3','EC-FHP','HP','Y','Y'
'F','DDE3F1','DG-300','D-0170','K17','Y','Y'
'F','DDE3F2','Twin Astir I','EC-LJU','94','Y','Y'
'F','DDE3F3','DG-300','D-0170','K17','Y','Y'
'F','DDE3F5','LS-4','','279','Y','Y'
'F','DDE3F6','Discus','G-RGTS','T5','Y','Y'
'F','DDE3F9','LAK-17 AT','G-CKHE','X17','Y','Y'
'F','DDE3FB','Pegase','G-CFNM','','Y','Y'
'F','DDE400','Astir CS','G-CJYP','B12','Y','Y'
'F','DDE404','SZD-48-3 Jantar Std 3','D-4424','IX','Y','Y'
'F','DDE405','LS-8 18','G-CHVL','MWD','Y','Y'
'F','DDE407','PA-28','G-BNRP','','Y','Y'
'F','DDE40D','DG-300','G-CFNS','','Y','Y'
'F','DDE411','ASW-20','G-DEFE','586','Y','Y'
'F','DDE413','ASW-24','G-CGDT','T54','Y','Y'
'F','DDE415','DG-300','G-CHVM','393','Y','Y'
'F','DDE41B','Ventus 2','OH-904','JP','Y','Y'
'F','DDE421','Duo Discus','EC-LJO','T1','Y','Y'
'F','DDE42A','SZD-48-1 Jantar Std 2','D-4085','F','Y','Y'
'F','DDE42F','Blanik','CC-AMW','MW','Y','Y'
'F','DDE434','SZD-51 Junior','G-CFUS','FUS','Y','Y'
'F','DDE439','Discus 2','OH-1020','AJ','Y','Y'
'F','DDE43D','Jodel D140','BG','BG','Y','Y'
'F','DDE43F','Discus','HA-4050','M5','Y','Y'
'F','DDE440','Nimbus 3','OK-3531','HS','Y','Y'
'F','DDE445','Cessna 152','G-BSCZ','','Y','Y'
'F','DDE44A','Jodel D140','DA','DA','Y','Y'
'F','DDE44C','DG-505','EC-LVF','2L','Y','Y'
'F','DDE454','TST-10','F-JJQE','QE','Y','Y'
'F','DDE458','MS-893 Commodore','F-BOTB','','Y','Y'
'F','DDE45D','DG-500','EC-LXD','1L','Y','Y'
'F','DDE465','Ka-6 cr','SE-SYH','YH','Y','Y'
'F','DDE467','Kestrel','','56','Y','Y'
'F','DDE468','DG-300','G-CFUJ','FUJ','Y','Y'
'F','DDE469','Cirrus Std','G-CHWF','2ZC','Y','Y'
'F','DDE46C','SZD-48-3 Jantar Std 3','AKI_3','AK3','Y','Y'
'F','DDE46D','SZD-48-3 Jantar Std 3','AKI_2','AK2','Y','Y'
'F','DDE46E','SZD-48-3 Jantar Std 3','AKI_1','AK1','Y','Y'
'F','DDE470','Astir Jeans','G-DELN','ELN','Y','Y'
'F','DDE471','Ka-8','G-DESJ','ESJ','Y','Y'
'F','DDE472','ASK-21','G-CKGX','KGX','Y','Y'
'F','DDE475','ASK-21','D-3930','CL','Y','Y'
'F','DDE476','ASK-13','G-CJLO','JLO','Y','Y'
'F','DDE477','Nimbus 2','G-DEAM','AM','Y','Y'
'F','DDE478','Ka-8','G-EETH','ETH','Y','Y'
'F','DDE479','SZD-50 Puchacz','FXQ','FXQ','Y','Y'
'F','DDE47B','ASK-13','G-DCRT','CRT','Y','Y'
'F','DDE47C','Astir CS-77','G-DDSU','DSU','Y','Y'
'F','DDE483','SZD-50 Puchacz','G-CFWT','FWT','Y','Y'
'F','DDE484','ASK-21','G-CKPP','KPP','Y','Y'
'F','DDE485','DG-100','gcffu','','Y','Y'
'F','DDE486','ASK-21','G-CKKP','BF1','Y','Y'
'F','DDE487','','','','Y','N'
'F','DDE48A','Janus Ce','D-2520','K5','Y','Y'
'F','DDE48B','SZD-48-3 Jantar Std 3','EC-FHP','17','Y','Y'
'F','DDE48E','ASW-19','G-DERR','ERR','Y','Y'
'F','DDE493','Libelle Std','G-DCMR','LL','Y','Y'
'F','DDE494','LS-4','OY-MXS','M1','Y','Y'
'F','DDE495','Discus t','G-GRSR','SR','Y','Y'
'F','DDE49E','Duo Discus','OY-RMX','MX','Y','Y'
'F','DDE49F','Discus','OH-780','TR','Y','Y'
'F','DDE4A4','ASW-17','EC-CKT','','Y','Y'
'F','DDE4A7','Astir CS-77','G-EEVL','SA1','Y','Y'
'F','DDE4A9','Cirrus Std','EC-FJY','','Y','Y'
'F','DDE4AA','ASW-20','D-4326','PY','Y','Y'
'F','DDE4AB','LS-4','EC-MFQ','AE','Y','Y'
'F','DDE4AE','Twin Astir II','SENASA1','VV','Y','Y'
'F','DDE4AF','Different Aircraft','EGWN1','','Y','Y'
'F','DDE4B2','Twin Astir I','D-2603','T22','Y','Y'
'F','DDE4B9','DR-400','G-ENBW','BW','Y','Y'
'F','DDE4BB','Different Aircraft','EGWN2','','Y','Y'
'F','DDE4BC','Different Aircraft','EGWN3','','Y','Y'
'F','DDE4BF','Duo Discus','D 1377','LD','Y','Y'
'F','DDE4C3','ASW-19','G-CHLM','819','Y','Y'
'F','DDE4C7','LS-4','G-CHPL','HPL','Y','Y'
'F','DDE4C9','DG-1000 T','G-RIEF','EF','Y','Y'
'F','DDE4CA','Pegase','G-CFRV','','Y','Y'
'F','DDE4CB','ASK-21','G-CJOX','JOX','Y','Y'
'F','DDE4CD','Astir CS-77','G-CHOT','HOT','Y','Y'
'F','DDE4CE','LS-7','G-CFTV','944','Y','Y'
'F','DDE4D0','ASK-21','G-CHLP','HLP','Y','Y'
'F','DDE4D3','DG-100','G-CFYU','DG','Y','Y'
'F','DDE4D4','Astir CS','G-CGCL','GCL','Y','Y'
'F','DDE4DA','ASW-27','D-4688','N1','Y','Y'
'F','DDE4EB','Different Aircraft','EGWN4','','Y','Y'
'F','DDE4EC','Different Aircraft','EGWN5','','Y','Y'
'F','DDE4EE','A380','','','Y','Y'
'F','DDE4F0','Different Aircraft','EGWN6','','Y','Y'
'F','DDE59B','LS-7','SE-UVK','VK','Y','Y'
'F','DDE5A5','PA-28','SE-KOR','KOR','Y','Y'
'F','DDE5B3','DG-400','OYXPD','PD','Y','Y'
'F','DDE5B5','Taurus','F-JXZN','EZN','Y','Y'
'F','DDE5B9','Twin Astir III','SE-UHT','HT','Y','Y'
'F','DDE5BC','Piper J-3 Cub','SE-AUE','AUE','Y','Y'
'F','DDE5C1','Grob G109','SE-UUD','UUD','Y','Y'
'F','DDE5CD','PA-25 Pawnee','SE-KLB','KLB','Y','Y'
'F','DDE5D2','HK36 Super Dimona','SE-UDL','UDL','Y','Y'
'F','DDE5D3','Grob G109','SE-UAO','','Y','Y'
'F','DDE5D4','LS-6 18WJ','SE-UIZ','IZ','Y','Y'
'F','DDE5DC','PA-28','SE-FYL','','Y','Y'
'F','DDE5E2','Pegase','OH-676','W2','Y','Y'
'F','DDE5E3','ASK-21','SE-UER','ER','Y','Y'
'F','DDE5EC','SF-25','SE-UCP','UCP','Y','Y'
'F','DDE5F4','Different Aircraft','D-5747','522','Y','Y'
'F','DDE600','ASK-21','OH-677','PUN','Y','Y'
'F','DDE604','SZD-51 Junior','OH-750','50','Y','Y'
'F','DDE608','Bergfalke III','EC-MFZ','FZ','Y','Y'
'F','DDE609','SF-25','SE-UAV','UAV','Y','Y'
'F','DDE60A','Eurostar EV97','SE-VKS','VKS','Y','Y'
'F','DDE60E','Duo Discus t','G-HKAA','570','Y','Y'
